minute,detection_level,merchant,provider,payment_method,country,issuing_bank,weekday,hour,attempts,approvals,declines,approval_rate,dominant_decline_code,injected_incident_id,injected_records,injected_share,incident_ids,window_minutes,window_usable,window_strategy,detected,detection_status,expected_approval_rate,approval_rate_drop,z_score,severity,baseline_level,historical_attempts,reason,p_value,bh_rank,bh_threshold,passes_fdr,segment_key,consecutive_significant_windows,validated_anomaly
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,138,125,13,0.9057971014492754,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,-0.0126519401589527,-0.4811035382446464,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,63,0.02863636363636364,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,140,127,13,0.9071428571428573,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,-0.0139976958525345,-0.5361205434806651,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,65,0.02954545454545455,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,132,118,14,0.8939393939393939,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,-0.0007942326490713,-0.0295376935291127,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,62,0.028181818181818183,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,133,122,11,0.9172932330827068,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,-0.024148071792384,-0.9014676730955024,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,87,0.03954545454545455,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,134,122,12,0.9104477611940298,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,-0.0173025999037071,-0.6483442197070188,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,71,0.03227272727272728,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,129,116,13,0.8992248062015504,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,-0.0060796449112278,-0.2235192586105283,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,70,0.03181818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,140,132,8,0.9428571428571428,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,-0.0497119815668202,-1.9040001194395677,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,71,0.03227272727272728,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,162,143,19,0.8827160493827161,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,0.0104291119076065,0.4296815573574418,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,72,0.03272727272727273,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,142,130,12,0.9154929577464788,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,-0.0223477964561562,-0.8620267799083899,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,66,0.03,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,145,128,17,0.8827586206896552,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,0.0103865406006674,0.4048524788935807,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,62,0.028181818181818183,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,121,106,15,0.8760330578512396,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,0.0171121034390829,0.6093095155485042,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,62,0.028181818181818183,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,153,135,18,0.8823529411764706,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8931451612903226,0.010792220113852,0.4321140509980608,,L3_MERCHANT_COUNTRY,496.0,Observed drop is within normal variation.,1.0,63,0.02863636363636364,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=CO,0,False
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,128,113,15,0.8828125,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8972868217054264,0.0144743217054263,0.5394168109590503,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,62,0.028181818181818183,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,136,121,15,0.8897058823529411,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8972868217054264,0.0075809393524852,0.2912150045580078,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,64,0.02909090909090909,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,129,117,12,0.9069767441860463,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8972868217054264,-0.00968992248062,-0.3625237211387379,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,61,0.02772727272727273,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,149,138,11,0.9261744966442952,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8972868217054264,-0.0288876749388689,-1.1615208071512415,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,44,0.020000000000000004,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,136,115,21,0.8455882352941176,ISSUER_UNAVAILABLE,INC-002,7,0.0514705882352941,INC-002,1,True,fast_1m,False,potential_anomaly,0.8972868217054264,0.0516985864113087,1.9859549558955651,,L3_MERCHANT_COUNTRY,516.0,"A conversion drop exists, but the statistical evidence is not yet strong enough.",1.0,70,0.03181818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,130,109,21,0.8384615384615385,ISSUER_UNAVAILABLE,INC-002,10,0.0769230769230769,INC-002,1,True,fast_1m,True,confirmed_anomaly,0.8972868217054264,0.0588252832438879,2.209311608268764,medium,L3_MERCHANT_COUNTRY,516.0,Approval rate is meaningfully below the historical baseline.,0.013576487164022582,24,0.01090909090909091,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,126,109,17,0.8650793650793651,ISSUER_UNAVAILABLE,INC-002,8,0.0634920634920634,INC-002,1,True,fast_1m,False,normal,0.8972868217054264,0.0322074566260612,1.1908662150556106,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,70,0.03181818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,126,109,17,0.8650793650793651,INSUFFICIENT_FUNDS,INC-002,7,0.0555555555555555,INC-002,1,True,fast_1m,False,normal,0.8972868217054264,0.0322074566260612,1.1908662150556106,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,71,0.03227272727272728,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,139,111,28,0.7985611510791367,ISSUER_UNAVAILABLE,INC-002,10,0.0719424460431654,INC-002,1,True,fast_1m,True,confirmed_anomaly,0.8972868217054264,0.0987256706262896,3.83405875513452,medium,L3_MERCHANT_COUNTRY,516.0,Approval rate is meaningfully below the historical baseline.,6.302300649098414e-05,7,0.0031818181818181815,True,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,1,False
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,145,136,9,0.9379310344827586,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.8972868217054264,-0.0406442127773322,-1.6121445844479891,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,61,0.02772727272727273,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,149,140,9,0.9395973154362416,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8972868217054264,-0.0423104937308151,-1.701227908898239,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,61,0.02772727272727273,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,128,115,13,0.8984375,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8972868217054264,-0.0011506782945736,-0.0428825079841906,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,62,0.028181818181818183,False,L3_MERCHANT_COUNTRY|merchant=Merchant_A|country=MX,0,False
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,134,125,9,0.9328358208955224,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.9155206286836935,-0.0173151922118288,-0.7207262039493301,,L3_MERCHANT_COUNTRY,509.0,Observed drop is within normal variation.,1.0,61,0.02772727272727273,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,0,False
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,130,116,14,0.8923076923076924,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9155206286836935,0.0232129363760011,0.9516830917474648,,L3_MERCHANT_COUNTRY,509.0,Observed drop is within normal variation.,1.0,63,0.02863636363636364,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,0,False
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,141,135,6,0.9574468085106383,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9155206286836935,-0.0419261798269448,-1.7901336046407033,,L3_MERCHANT_COUNTRY,509.0,Observed drop is within normal variation.,1.0,60,0.02727272727272727,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,0,False
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,137,105,32,0.7664233576642335,PROCESSOR_ERROR,INC-001,37,0.2700729927007299,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9155206286836935,0.14909727101946,6.275098889360469,high,L3_MERCHANT_COUNTRY,509.0,Approval rate is meaningfully below the historical baseline.,1.7470607159903032e-10,7,0.0031818181818181815,True,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,1,False
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,121,101,20,0.8347107438016529,PROCESSOR_ERROR,INC-001,39,0.3223140495867768,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9155206286836935,0.0808098848820406,3.1963017270177607,medium,L3_MERCHANT_COUNTRY,509.0,Approval rate is meaningfully below the historical baseline.,0.0006960073053715156,15,0.006818181818181818,True,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,2,True
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,146,119,27,0.815068493150685,PROCESSOR_ERROR,INC-001,44,0.3013698630136986,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9155206286836935,0.1004521355330085,4.364416590908445,high,L3_MERCHANT_COUNTRY,509.0,Approval rate is meaningfully below the historical baseline.,6.373123535857482e-06,14,0.006363636363636363,True,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,3,True
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,129,95,34,0.7364341085271318,PROCESSOR_ERROR,INC-001,40,0.3100775193798449,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9155206286836935,0.1790865201565618,7.313888733006677,high,L3_MERCHANT_COUNTRY,509.0,Approval rate is meaningfully below the historical baseline.,1.2976003184365308e-13,7,0.0031818181818181815,True,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,4,True
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,130,101,29,0.7769230769230769,PROCESSOR_ERROR,INC-001,44,0.3384615384615385,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9155206286836935,0.1385975517606166,5.682217209906254,high,L3_MERCHANT_COUNTRY,509.0,Approval rate is meaningfully below the historical baseline.,6.647982294873907e-09,12,0.005454545454545455,True,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,5,True
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,129,120,9,0.9302325581395348,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9155206286836935,-0.0147119294558413,-0.6008348087494197,,L3_MERCHANT_COUNTRY,509.0,Observed drop is within normal variation.,1.0,65,0.02954545454545455,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,0,False
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,129,118,11,0.9147286821705426,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9155206286836935,0.0007919465131509,0.0323430745910691,,L3_MERCHANT_COUNTRY,509.0,Observed drop is within normal variation.,1.0,60,0.02727272727272727,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,0,False
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,127,117,10,0.9212598425196852,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9155206286836935,-0.0057392138359915,-0.2325652715437893,,L3_MERCHANT_COUNTRY,509.0,Observed drop is within normal variation.,1.0,60,0.02727272727272727,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,0,False
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,143,133,10,0.93006993006993,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9155206286836935,-0.0145493013862365,-0.6256057838944776,,L3_MERCHANT_COUNTRY,509.0,Observed drop is within normal variation.,1.0,61,0.02772727272727273,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=BR,0,False
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,134,123,11,0.917910447761194,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0230606623534687,-0.8702499868857375,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,60,0.02727272727272727,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,129,117,12,0.9069767441860463,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0121269587783211,-0.4490209513285337,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,62,0.028181818181818183,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,136,120,16,0.8823529411764706,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,0.0124968442312547,0.4751050644889215,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,59,0.02681818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,124,113,11,0.9112903225806452,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0164405371729198,-0.5968245719136206,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,84,0.038181818181818185,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,156,140,16,0.8974358974358975,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0025861120281721,-0.1053002694728052,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,69,0.031363636363636364,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,132,120,12,0.9090909090909092,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0142411236831837,-0.5333976193998881,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,69,0.031363636363636364,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,138,119,19,0.8623188405797102,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,0.0325309448280151,1.2458222113339668,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,69,0.031363636363636364,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,140,130,10,0.9285714285714286,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0337216431637032,-1.3007462888338648,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,70,0.03181818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,143,133,10,0.93006993006993,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0352201446622048,-1.3730267654961406,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,64,0.02909090909090909,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,139,126,13,0.9064748201438848,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0116250347361596,-0.4468085844807705,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,59,0.02681818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,130,116,14,0.8923076923076924,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,0.0025420931000329,0.0944893751792588,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,59,0.02681818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,124,111,13,0.8951612903225806,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8948497854077253,-0.0003115049148553,-0.0113082550467843,,L3_MERCHANT_COUNTRY,466.0,Observed drop is within normal variation.,1.0,60,0.02727272727272727,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=CO,0,False
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,124,108,16,0.8709677419354839,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.011968766001024,0.4145574688305234,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,59,0.02681818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,139,117,22,0.841726618705036,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.0412098892314719,1.511239764511818,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,61,0.02772727272727273,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,141,125,16,0.8865248226950354,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,-0.0035883147585275,-0.1325331782430742,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,58,0.026363636363636363,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,130,117,13,0.9,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,-0.0170634920634921,-0.6051515027398774,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,83,0.03772727272727273,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,123,105,18,0.8536585365853658,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.029277971351142,1.00999229890419,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,68,0.03090909090909091,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,120,106,14,0.8833333333333333,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,-0.0003968253968253,-0.0135211804055037,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,68,0.03090909090909091,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,148,129,19,0.8716216216216216,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.0113148863148863,0.4281594931274714,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,68,0.03090909090909091,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,122,105,17,0.860655737704918,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.0222807702315899,0.765481396512241,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,69,0.031363636363636364,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,114,97,17,0.8508771929824561,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.0320593149540517,1.0647096464850614,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,63,0.02863636363636364,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,139,120,19,0.8633093525179856,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.0196271554185223,0.7197626173203158,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,58,0.026363636363636363,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,136,120,16,0.8823529411764706,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.0005835667600373,0.0211682290351774,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,58,0.026363636363636363,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,137,120,17,0.8759124087591241,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8829365079365079,0.0070240991773837,0.2557263286550375,,L3_MERCHANT_COUNTRY,504.0,Observed drop is within normal variation.,1.0,59,0.02681818181818182,False,L3_MERCHANT_COUNTRY|merchant=Merchant_B|country=MX,0,False
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,132,122,10,0.9242424242424242,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9186046511627908,-0.0056377730796334,-0.2368811172457569,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,58,0.026363636363636363,False,L3_MERCHANT_COUNTRY|merchant=Merchant_C|country=BR,0,False
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,132,124,8,0.9393939393939394,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9186046511627908,-0.0207892882311486,-0.8734991198437465,,L3_MERCHANT_COUNTRY,516.0,Observed drop is within normal variation.,1.0,60,0.02727272727272727,False,L3_MERCHANT_COUNTRY|merchant=Merchant_C|country=BR,0,False
