detection_level,merchant,provider,payment_method,country,issuing_bank,weekday,hour,historical_attempts,historical_approvals,historical_declines,expected_approval_rate,average_amount,baseline_reliable
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,9,476,421,55,0.884453781512605,118677.22172268908,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,10,542,471,71,0.8690036900369004,117844.42188191881,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,11,626,548,78,0.8753993610223643,121537.54166134185,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,12,665,593,72,0.8917293233082707,123913.28045112782,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,13,647,586,61,0.9057187017001546,121808.90667697064,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,14,573,516,57,0.900523560209424,118804.12846422338,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,15,571,518,53,0.9071803852889667,119514.56746059544,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,16,458,416,42,0.9082969432314411,119113.36299126637,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,17,511,468,43,0.9158512720156555,120319.70082191781,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,18,442,408,34,0.9230769230769231,123889.28081447963,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,19,394,348,46,0.883248730964467,128374.57441624366,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,20,270,236,34,0.8740740740740741,117118.71392592593,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,21,158,136,22,0.8607594936708861,120716.1405063291,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,22,83,74,9,0.891566265060241,116812.27807228916,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,2,23,73,65,8,0.8904109589041096,136599.0097260274,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,0,78,67,11,0.8589743589743589,127973.18243589744,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,1,27,27,0,1.0,115684.90999999999,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,2,21,20,1,0.9523809523809523,117452.74809523809,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,3,19,18,1,0.9473684210526315,115636.49105263158,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,4,23,20,3,0.8695652173913043,113733.15652173913,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,5,51,47,4,0.9215686274509803,99186.11705882353,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,6,135,119,16,0.8814814814814815,132646.94311111112,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,7,261,238,23,0.9118773946360154,122064.8137164751,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,8,359,318,41,0.8857938718662952,117361.4247632312,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,9,502,457,45,0.9103585657370518,113820.40033864541,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,10,533,480,53,0.900562851782364,117947.43823639775,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,11,602,532,70,0.8837209302325582,121277.8772591362,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,12,716,639,77,0.8924581005586593,126393.6531424581,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,13,634,573,61,0.9037854889589906,123952.2358044164,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,14,566,510,56,0.901060070671378,120635.62256183746,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,15,512,459,53,0.896484375,119592.88775390625,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,16,413,375,38,0.9079903147699758,122791.34418886199,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,17,476,418,58,0.8781512605042017,122761.39176470587,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,18,454,418,36,0.920704845814978,124641.2158370044,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,19,384,347,37,0.9036458333333334,125223.18161458334,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,20,250,226,24,0.904,119272.62916,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,21,160,142,18,0.8875,118393.1201875,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,22,102,94,8,0.9215686274509803,122849.66323529412,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,3,23,67,63,4,0.9402985074626866,122532.36014925373,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,0,57,52,5,0.9122807017543859,134339.5450877193,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,1,40,36,4,0.9,121103.22150000001,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,2,26,23,3,0.8846153846153846,129857.13461538461,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,3,20,16,4,0.8,123676.0595,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,4,28,24,4,0.8571428571428571,141549.14035714287,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,5,51,48,3,0.9411764705882353,128249.77333333332,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,6,117,101,16,0.8632478632478633,122914.0676923077,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,7,248,219,29,0.8830645161290323,116820.8595564516,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,8,379,339,40,0.8944591029023746,123172.1444591029,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,9,521,461,60,0.8848368522072937,119713.12742802303,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,10,564,516,48,0.9148936170212766,125874.87599290781,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,11,614,554,60,0.9022801302931596,127222.57302931597,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,12,689,601,88,0.872278664731495,119137.40467343976,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,13,611,557,54,0.911620294599018,125249.04,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,14,561,504,57,0.8983957219251337,124555.90099821746,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,15,557,501,56,0.8994614003590664,124839.21504488331,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,16,456,409,47,0.8969298245614035,122331.69168859649,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,17,501,447,54,0.8922155688622755,121369.70596806386,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,18,433,383,50,0.8845265588914549,127807.96434180139,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,19,369,325,44,0.8807588075880759,120411.23143631435,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,20,247,221,26,0.8947368421052632,120858.85259109312,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,21,157,145,12,0.9235668789808917,122524.6011464968,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,22,94,89,5,0.9468085106382979,136599.70531914895,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,4,23,63,52,11,0.8253968253968254,118001.09063492063,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,0,63,56,7,0.8888888888888888,134782.6042857143,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,1,26,24,2,0.9230769230769231,120636.15730769231,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,2,28,25,3,0.8928571428571429,121809.20392857143,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,3,16,14,2,0.875,112968.410625,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,4,14,13,1,0.9285714285714286,166352.5,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,5,49,45,4,0.9183673469387755,100515.75551020408,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,6,127,113,14,0.889763779527559,124461.17582677165,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,7,249,225,24,0.9036144578313253,120649.24658634537,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,8,364,335,29,0.9203296703296703,121287.59832417582,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,9,515,467,48,0.9067961165048544,121465.064,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,10,1151,1015,136,0.8818418766290183,118379.10004344049,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,11,550,491,59,0.8927272727272727,120403.70801818182,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,12,552,489,63,0.8858695652173914,124061.67509057972,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,13,559,495,64,0.8855098389982111,120398.6307155635,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,14,466,420,46,0.9012875536480687,119019.21489270387,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,15,550,494,56,0.8981818181818182,118835.67790909091,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,16,458,401,57,0.8755458515283843,120391.3544323144,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,17,445,393,52,0.8831460674157303,121333.98431460674,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,18,366,315,51,0.860655737704918,114169.76767759562,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,19,344,305,39,0.8866279069767442,120781.18976744186,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,20,219,197,22,0.8995433789954338,135312.52634703196,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,21,144,131,13,0.9097222222222222,119773.9675,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,22,101,90,11,0.8910891089108911,114417.63,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,5,23,55,51,4,0.9272727272727272,117877.5178181818,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,0,51,48,3,0.9411764705882353,125644.03156862746,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,1,37,33,4,0.8918918918918919,119173.79027027027,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,2,22,21,1,0.9545454545454546,132370.48636363636,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,3,18,17,1,0.9444444444444444,152594.73611111112,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,4,19,15,4,0.7894736842105263,127274.8194736842,False
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,5,38,33,5,0.868421052631579,111743.05263157895,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,6,113,103,10,0.911504424778761,114806.70238938053,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,7,231,204,27,0.8831168831168831,125455.83835497836,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,8,334,296,38,0.8862275449101796,121634.84934131737,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,9,405,365,40,0.9012345679012346,120197.22207407407,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,10,476,428,48,0.8991596638655462,118533.48590336135,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,11,573,508,65,0.8865619546247818,118753.60181500873,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,12,617,571,46,0.9254457050243112,118130.3442139384,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,13,588,532,56,0.9047619047619048,118780.68222789117,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,14,493,440,53,0.8924949290060852,124240.96918864099,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,15,472,419,53,0.8877118644067796,119549.34383474576,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,16,504,454,50,0.9007936507936508,122846.94353174603,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,17,460,413,47,0.8978260869565218,124177.64743478262,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,18,399,344,55,0.8621553884711779,126899.4320300752,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,19,308,272,36,0.8831168831168831,116574.8025,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,20,221,199,22,0.9004524886877828,120109.52633484163,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,21,154,143,11,0.9285714285714286,124288.3348051948,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,22,83,73,10,0.8795180722891566,124697.8138554217,True
L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,6,23,59,53,6,0.8983050847457628,115475.04593220339,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,0,63,53,10,0.8412698412698413,859.406507936508,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,1,26,25,1,0.9615384615384616,956.2488461538462,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,2,26,21,5,0.8076923076923077,995.5003846153845,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,3,17,16,1,0.9411764705882353,957.8288235294118,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,4,21,20,1,0.9523809523809523,886.5461904761905,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,5,39,35,4,0.8974358974358975,961.9597435897437,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,6,105,95,10,0.9047619047619048,954.6491428571429,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,7,232,206,26,0.8879310344827587,868.9989224137931,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,8,330,286,44,0.8666666666666667,945.7501212121211,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,9,451,409,42,0.9068736141906873,915.6740798226165,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,478,425,53,0.8891213389121339,894.8411087866109,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,11,543,480,63,0.8839779005524862,912.6826151012891,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,12,639,567,72,0.8873239436619719,887.0548513302035,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,13,547,484,63,0.8848263254113345,887.1260329067642,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,14,546,492,54,0.9010989010989011,937.5356776556777,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,15,511,457,54,0.8943248532289628,933.9136790606653,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,16,454,403,51,0.8876651982378855,955.5909911894273,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,17,445,393,52,0.8831460674157303,906.3777752808988,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,18,391,343,48,0.8772378516624041,957.3132480818414,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,19,326,294,32,0.901840490797546,883.951717791411,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,20,239,210,29,0.8786610878661087,926.1162761506276,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,21,120,104,16,0.8666666666666667,864.4881666666666,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,22,79,62,17,0.7848101265822784,896.4229113924051,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,23,58,49,9,0.8448275862068966,954.166724137931,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,0,76,63,13,0.8289473684210527,916.9577631578946,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,1,36,32,4,0.8888888888888888,998.7872222222221,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,2,20,17,3,0.85,901.836,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,3,8,6,2,0.75,881.26625,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,4,29,25,4,0.8620689655172413,810.4244827586207,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,5,40,35,5,0.875,877.7952499999999,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,6,109,93,16,0.8532110091743119,847.7705504587157,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,7,202,175,27,0.8663366336633663,905.2112871287128,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,8,366,333,33,0.9098360655737705,906.576174863388,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,9,434,375,59,0.8640552995391705,935.9903225806452,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,10,702,619,83,0.8817663817663818,889.6188888888888,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,11,614,561,53,0.9136807817589576,897.1336807817589,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,12,666,584,82,0.8768768768768769,906.863978978979,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,13,664,580,84,0.8734939759036144,902.9377560240964,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,14,595,522,73,0.8773109243697479,928.8465042016808,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,15,556,492,64,0.8848920863309353,876.4289748201439,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,16,494,436,58,0.8825910931174089,929.6723886639676,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,17,550,493,57,0.8963636363636364,915.0514545454545,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,18,473,418,55,0.8837209302325582,923.3046934460888,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,19,365,323,42,0.8849315068493151,911.2702191780822,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,20,259,235,24,0.9073359073359073,917.5206563706564,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,21,130,120,10,0.9230769230769231,948.1185384615385,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,22,97,90,7,0.9278350515463918,999.1519587628867,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,1,23,59,52,7,0.8813559322033898,862.1154237288135,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,0,60,55,5,0.9166666666666666,915.2891666666667,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,1,33,26,7,0.7878787878787878,997.3981818181818,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,2,23,21,2,0.9130434782608695,979.1160869565217,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,3,15,12,3,0.8,1140.2626666666665,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,4,20,18,2,0.9,919.3465,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,5,54,50,4,0.9259259259259259,893.5831481481481,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,6,136,122,14,0.8970588235294118,917.6808088235293,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,7,259,231,28,0.8918918918918919,978.1075675675675,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,8,383,340,43,0.8877284595300261,873.6618537859008,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,9,497,446,51,0.89738430583501,918.7060362173039,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,10,554,494,60,0.8916967509025271,890.683772563177,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,11,652,574,78,0.8803680981595092,910.9772852760735,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,12,692,618,74,0.8930635838150289,881.7637572254336,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,13,630,563,67,0.8936507936507937,907.8113174603175,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,14,600,539,61,0.8983333333333333,906.4399833333333,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,15,530,470,60,0.8867924528301887,910.0367735849056,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,16,480,430,50,0.8958333333333334,860.4525208333333,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,17,518,475,43,0.916988416988417,907.4498648648648,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,18,457,405,52,0.8862144420131292,900.4369146608315,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,19,379,338,41,0.8918205804749341,910.8543007915569,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,20,241,213,28,0.8838174273858921,866.1673029045644,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,21,167,147,20,0.8802395209580839,905.4830538922156,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,22,92,86,6,0.9347826086956522,897.3558695652174,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,2,23,60,54,6,0.9,951.8733333333333,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,0,68,60,8,0.8823529411764706,814.1542647058823,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,1,34,27,7,0.7941176470588235,988.2958823529411,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,2,25,19,6,0.76,790.7575999999999,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,3,22,21,1,0.9545454545454546,1040.5454545454545,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,4,21,19,2,0.9047619047619048,1013.0490476190475,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,5,62,56,6,0.9032258064516129,878.4283870967741,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,6,135,125,10,0.9259259259259259,810.1097037037036,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,7,236,209,27,0.885593220338983,921.3307627118644,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,8,403,360,43,0.8933002481389578,916.9541687344914,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,9,495,445,50,0.898989898989899,878.0457373737374,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,10,561,487,74,0.8680926916221033,901.8811586452763,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,11,642,573,69,0.8925233644859814,899.1819937694704,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,12,730,657,73,0.9,878.3172602739726,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,13,590,523,67,0.8864406779661017,905.6669322033898,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,14,522,470,52,0.9003831417624522,902.3205363984674,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,15,561,501,60,0.893048128342246,922.8292156862746,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,16,509,449,60,0.8821218074656189,926.3484086444008,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,17,511,453,58,0.8864970645792564,944.1779452054794,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,18,472,418,54,0.885593220338983,904.3129872881356,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,19,361,326,35,0.9030470914127424,904.2372576177286,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,20,262,233,29,0.8893129770992366,907.3995419847328,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,21,146,125,21,0.8561643835616438,935.7883561643836,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,22,105,91,14,0.8666666666666667,890.0393333333334,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,3,23,65,59,6,0.9076923076923077,919.8115384615385,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,0,72,68,4,0.9444444444444444,947.2297222222221,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,1,24,21,3,0.875,923.8095833333333,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,2,16,15,1,0.9375,843.8206250000001,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,3,16,14,2,0.875,888.54875,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,4,27,26,1,0.9629629629629629,876.9274074074075,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,5,46,40,6,0.8695652173913043,884.2739130434783,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,6,146,135,11,0.9246575342465754,898.4610273972603,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,7,255,222,33,0.8705882352941177,924.841568627451,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,8,420,376,44,0.8952380952380953,903.8166666666667,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,9,550,489,61,0.889090909090909,920.3618545454545,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,10,559,503,56,0.8998211091234347,860.032915921288,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,11,646,576,70,0.891640866873065,920.6614705882354,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,12,703,625,78,0.8890469416785206,904.0574253200568,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,13,589,521,68,0.8845500848896435,897.0850424448216,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,14,568,505,63,0.8890845070422535,886.1597887323944,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,15,572,506,66,0.8846153846153846,928.126923076923,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,16,504,450,54,0.8928571428571429,918.7744642857143,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,17,528,462,66,0.875,893.6512878787879,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,18,468,411,57,0.8782051282051282,914.1083974358974,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,19,354,318,36,0.8983050847457628,905.2218361581922,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,20,241,208,33,0.8630705394190872,885.9120746887967,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,21,156,139,17,0.8910256410256411,983.9754487179488,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,22,95,85,10,0.8947368421052632,977.5771578947368,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,4,23,70,60,10,0.8571428571428571,855.3615714285714,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,5,0,60,53,7,0.8833333333333333,959.6153333333333,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,5,1,24,23,1,0.9583333333333334,1104.1925,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,5,2,27,24,3,0.8888888888888888,996.6551851851851,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,5,3,14,14,0,1.0,925.625,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,5,4,17,16,1,0.9411764705882353,791.2735294117647,False
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,5,5,62,52,10,0.8387096774193549,1032.3287096774193,True
L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,5,6,133,118,15,0.8872180451127819,867.9866917293233,True
