minute,detection_level,merchant,provider,payment_method,country,issuing_bank,weekday,hour,attempts,approvals,declines,approval_rate,dominant_decline_code,injected_incident_id,injected_records,injected_share,incident_ids,window_minutes,window_usable,window_strategy
2026-08-31 10:03:00,L2_METHOD_COUNTRY,,,card,CO,,0,10,127,119,8,0.937007874015748,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L2_METHOD_COUNTRY,,,card,MX,,0,10,143,127,16,0.8881118881118881,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L2_METHOD_COUNTRY,,,cash_in_store,MX,,0,10,134,114,20,0.8507462686567164,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L2_METHOD_COUNTRY,,,wallet,BR,,0,10,143,107,36,0.7482517482517482,PROCESSOR_ERROR,INC-001,49,0.3426573426573426,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L2_METHOD_COUNTRY,,,wallet,CO,,0,10,128,115,13,0.8984375,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L2_METHOD_COUNTRY,,,wallet,MX,,0,10,137,132,5,0.9635036496350364,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,138,109,29,0.7898550724637681,PROCESSOR_ERROR,INC-001,43,0.3115942028985507,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,133,122,11,0.9172932330827068,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,149,138,11,0.9261744966442952,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,137,105,32,0.7664233576642335,PROCESSOR_ERROR,INC-001,37,0.2700729927007299,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,124,113,11,0.9112903225806452,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,130,117,13,0.9,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,122,100,22,0.819672131147541,PROCESSOR_ERROR,INC-001,39,0.319672131147541,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,132,119,13,0.9015151515151516,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,135,118,17,0.8740740740740741,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,33,25,8,0.7575757575757576,PROCESSOR_ERROR,INC-001,10,0.303030303030303,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,32,27,5,0.84375,INSUFFICIENT_FUNDS,INC-001,4,0.125,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,126,111,15,0.8809523809523809,DO_NOT_HONOR,INC-001,8,0.06349206349206349,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,39,32,7,0.8205128205128205,PROCESSOR_ERROR,INC-001,7,0.1794871794871795,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,,0,10,268,209,59,0.7798507462686567,PROCESSOR_ERROR,INC-001,90,0.3358208955223881,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,36,34,2,0.9444444444444444,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,59,55,4,0.9322033898305084,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,32,30,2,0.9375,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,CO,,0,10,262,235,27,0.8969465648854962,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,35,34,1,0.9714285714285714,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,31,30,1,0.967741935483871,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,43,31,12,0.7209302325581395,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,34,32,2,0.9411764705882352,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,,0,10,271,246,25,0.9077490774907748,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,PIX,BR,,0,10,41,22,19,0.5365853658536586,PROCESSOR_ERROR,INC-001,41,1.0,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,PSE,CO,,0,10,35,33,2,0.9428571428571428,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,card,BR,,0,10,146,124,22,0.8493150684931506,DO_NOT_HONOR,INC-001,29,0.19863013698630136,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,card,CO,,0,10,37,36,1,0.972972972972973,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,card,MX,,0,10,46,44,2,0.9565217391304348,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,cash_in_store,MX,,0,10,54,49,5,0.9074074074074074,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,wallet,BR,,0,10,49,26,23,0.5306122448979592,PROCESSOR_ERROR,INC-001,49,1.0,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,wallet,CO,,0,10,44,40,4,0.9090909090909092,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,wallet,MX,,0,10,45,45,0,1.0,,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,PIX,BR,,0,10,42,40,2,0.9523809523809524,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,PSE,CO,,0,10,50,46,4,0.92,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,card,BR,,0,10,54,49,5,0.9074074074074074,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,card,CO,,0,10,48,43,5,0.8958333333333334,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,card,MX,,0,10,58,48,10,0.8275862068965517,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,cash_in_store,MX,,0,10,39,32,7,0.8205128205128205,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,BR,,0,10,45,40,5,0.8888888888888888,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,CO,,0,10,32,27,5,0.84375,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,MX,,0,10,39,37,2,0.9487179487179488,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,PIX,BR,,0,10,42,40,2,0.9523809523809524,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,PSE,CO,,0,10,49,41,8,0.8367346938775511,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,card,BR,,0,10,46,41,5,0.8913043478260869,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,card,CO,,0,10,42,40,2,0.9523809523809524,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,card,MX,,0,10,39,35,4,0.8974358974358975,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,cash_in_store,MX,,0,10,41,33,8,0.8048780487804879,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,49,41,8,0.8367346938775511,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,52,48,4,0.9230769230769232,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,53,50,3,0.9433962264150944,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Banco do Brasil,0,10,49,43,6,0.8775510204081632,INVALID_CARD,INC-001,5,0.10204081632653061,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Bradesco,0,10,39,38,1,0.9743589743589743,INSUFFICIENT_FUNDS,INC-001,1,0.02564102564102564,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Itau,0,10,50,43,7,0.86,INVALID_CARD,INC-001,3,0.06,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Nubank,0,10,50,44,6,0.88,DO_NOT_HONOR,INC-001,3,0.06,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,89,68,21,0.7640449438202247,PROCESSOR_ERROR,INC-001,31,0.348314606741573,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,CO,Banco de Bogota,0,10,62,55,7,0.8870967741935484,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,CO,Bancolombia,0,10,56,54,2,0.9642857142857143,INVALID_CARD,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,CO,Davivienda,0,10,51,45,6,0.8823529411764706,INSUFFICIENT_FUNDS,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,CO,,0,10,93,82,11,0.8817204301075269,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,BBVA,0,10,54,51,3,0.9444444444444444,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,Banorte,0,10,47,44,3,0.9361702127659575,SUSPECTED_FRAUD,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,Citibanamex,0,10,36,29,7,0.8055555555555556,SUSPECTED_FRAUD,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,Santander,0,10,50,44,6,0.88,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,,0,10,103,98,5,0.9514563106796116,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,Banco do Brasil,0,10,46,40,6,0.8695652173913043,DO_NOT_HONOR,INC-001,3,0.06521739130434782,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,Bradesco,0,10,34,31,3,0.9117647058823529,DO_NOT_HONOR,INC-001,1,0.029411764705882353,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,Itau,0,10,32,30,2,0.9375,INSUFFICIENT_FUNDS,INC-001,3,0.09375,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,Nubank,0,10,58,53,5,0.9137931034482759,DO_NOT_HONOR,INC-001,3,0.05172413793103448,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,,0,10,97,72,25,0.7422680412371134,PROCESSOR_ERROR,INC-001,27,0.2783505154639175,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,CO,Banco de Bogota,0,10,57,52,5,0.9122807017543859,INSUFFICIENT_FUNDS,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,CO,Bancolombia,0,10,69,60,9,0.8695652173913043,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,CO,Davivienda,0,10,50,48,2,0.96,INSUFFICIENT_FUNDS,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,CO,,0,10,82,74,8,0.902439024390244,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,MX,BBVA,0,10,45,41,4,0.9111111111111111,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,MX,Banorte,0,10,43,38,5,0.8837209302325582,INSUFFICIENT_FUNDS,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,MX,Citibanamex,0,10,55,45,10,0.8181818181818182,INVALID_CARD,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,MX,Santander,0,10,39,35,4,0.8974358974358975,INSUFFICIENT_FUNDS,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,MX,,0,10,78,70,8,0.8974358974358975,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,BR,Banco do Brasil,0,10,36,29,7,0.8055555555555556,DO_NOT_HONOR,INC-001,2,0.05555555555555555,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,BR,Bradesco,0,10,46,42,4,0.9130434782608695,INSUFFICIENT_FUNDS,INC-001,2,0.043478260869565216,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,BR,Itau,0,10,44,38,6,0.8636363636363636,DO_NOT_HONOR,INC-001,2,0.045454545454545456,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,BR,Nubank,0,10,40,33,7,0.825,INVALID_CARD,INC-001,1,0.025,INC-001,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,BR,,0,10,82,69,13,0.8414634146341463,PROCESSOR_ERROR,INC-001,32,0.3902439024390244,INC-001,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,CO,Banco de Bogota,0,10,59,52,7,0.8813559322033898,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,CO,Bancolombia,0,10,61,52,9,0.8524590163934426,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,CO,Davivienda,0,10,55,50,5,0.9090909090909091,INSUFFICIENT_FUNDS,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,CO,,0,10,87,79,8,0.9080459770114944,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,MX,BBVA,0,10,49,46,3,0.9387755102040817,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,MX,Banorte,0,10,50,42,8,0.84,SUSPECTED_FRAUD,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,MX,Citibanamex,0,10,36,28,8,0.7777777777777778,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,MX,Santander,0,10,50,46,4,0.92,DO_NOT_HONOR,,0,0.0,,5,True,fallback_5m
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_C,,,MX,,0,10,90,78,12,0.8666666666666667,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,Adyen,,BR,,0,10,125,77,48,0.616,PROCESSOR_ERROR,INC-001,125,1.0,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,Adyen,,CO,,0,10,150,139,11,0.9266666666666666,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,Adyen,,MX,,0,10,147,125,22,0.8503401360544217,INSUFFICIENT_FUNDS,INC-002,4,0.0272108843537414,INC-002,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,Stripe,,BR,,0,10,119,112,7,0.9411764705882352,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,Stripe,,CO,,0,10,144,130,14,0.9027777777777778,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,Stripe,,MX,,0,10,94,90,4,0.9574468085106383,INVALID_CARD,INC-002,1,0.0106382978723404,INC-002,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,dLocal,,BR,,0,10,130,118,12,0.9076923076923076,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,dLocal,,CO,,0,10,145,127,18,0.8758620689655172,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L1_PROVIDER_COUNTRY,,dLocal,,MX,,0,10,146,124,22,0.8493150684931506,INVALID_CARD,INC-002,2,0.0136986301369863,INC-002,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,PIX,BR,,0,10,131,106,25,0.8091603053435115,PROCESSOR_ERROR,INC-001,50,0.3816793893129771,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,PSE,CO,,0,10,138,120,18,0.8695652173913043,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,card,BR,,0,10,118,106,12,0.8983050847457628,PROCESSOR_ERROR,INC-001,36,0.3050847457627119,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,card,CO,,0,10,145,131,14,0.903448275862069,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,card,MX,,0,10,130,111,19,0.8538461538461538,INVALID_CARD,INC-002,7,0.0538461538461538,INC-002,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,cash_in_store,MX,,0,10,127,106,21,0.8346456692913385,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,wallet,BR,,0,10,125,95,30,0.76,PROCESSOR_ERROR,INC-001,39,0.312,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,wallet,CO,,0,10,156,145,11,0.9294871794871796,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L2_METHOD_COUNTRY,,,wallet,MX,,0,10,130,122,8,0.9384615384615383,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,141,110,31,0.7801418439716312,PROCESSOR_ERROR,INC-001,50,0.3546099290780142,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,134,122,12,0.9104477611940298,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,136,115,21,0.8455882352941176,ISSUER_UNAVAILABLE,INC-002,7,0.0514705882352941,INC-002,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,121,101,20,0.8347107438016529,PROCESSOR_ERROR,INC-001,39,0.3223140495867768,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,156,140,16,0.8974358974358975,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,123,105,18,0.8536585365853658,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,112,96,16,0.8571428571428571,PROCESSOR_ERROR,INC-001,36,0.3214285714285714,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,149,134,15,0.8993288590604027,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,128,119,9,0.9296875,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,160,139,21,0.86875,DO_NOT_HONOR,INC-001,17,0.10625,INC-001,5,True,fallback_5m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,32,29,3,0.90625,PROCESSOR_ERROR,INC-001,10,0.3125,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,154,136,18,0.8831168831168831,PROCESSOR_ERROR,INC-001,18,0.11688311688311688,INC-001,5,True,fallback_5m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,177,155,22,0.8757062146892656,PROCESSOR_ERROR,INC-001,16,0.0903954802259887,INC-001,5,True,fallback_5m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,,0,10,256,201,55,0.78515625,PROCESSOR_ERROR,INC-001,89,0.34765625,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,58,54,4,0.9310344827586208,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,35,28,7,0.8,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,52,49,3,0.9423076923076924,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,CO,,0,10,294,265,29,0.9013605442176872,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,30,23,7,0.7666666666666667,ISSUER_UNAVAILABLE,INC-002,7,0.2333333333333333,INC-002,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,31,27,4,0.8709677419354839,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,35,31,4,0.8857142857142857,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,34,30,4,0.8823529411764706,INVALID_CARD,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,,0,10,257,228,29,0.8871595330739299,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m
2026-08-31 10:04:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,PIX,BR,,0,10,50,33,17,0.66,PROCESSOR_ERROR,INC-001,50,1.0,INC-001,1,True,fast_1m
2026-08-31 10:04:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,PSE,CO,,0,10,42,39,3,0.9285714285714286,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m
