minute,detection_level,merchant,provider,payment_method,country,issuing_bank,weekday,hour,attempts,approvals,declines,approval_rate,dominant_decline_code,injected_incident_id,injected_records,injected_share,incident_ids
2026-08-31 10:06:00,L2_METHOD_COUNTRY,,,wallet,CO,,0,10,133,123,10,0.924812030075188,INVALID_CARD,,0,0.0,
2026-08-31 10:06:00,L2_METHOD_COUNTRY,,,wallet,MX,,0,10,131,122,9,0.9312977099236641,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,PIX,BR,,0,10,135,101,34,0.7481481481481481,PROCESSOR_ERROR,INC-001,55,0.4074074074074074,INC-001
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,PSE,CO,,0,10,144,125,19,0.8680555555555556,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,card,BR,,0,10,118,92,26,0.7796610169491526,PROCESSOR_ERROR,INC-001,38,0.3220338983050847,INC-001
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,card,CO,,0,10,133,120,13,0.9022556390977443,INVALID_CARD,,0,0.0,
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,card,MX,,0,10,122,110,12,0.9016393442622951,ISSUER_UNAVAILABLE,INC-002,7,0.05737704918032787,INC-002
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,cash_in_store,MX,,0,10,128,102,26,0.796875,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,wallet,BR,,0,10,137,108,29,0.7883211678832117,PROCESSOR_ERROR,INC-001,43,0.31386861313868614,INC-001
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,wallet,CO,,0,10,149,142,7,0.9530201342281879,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L2_METHOD_COUNTRY,,,wallet,MX,,0,10,134,124,10,0.9253731343283582,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,PIX,BR,,0,10,130,119,11,0.9153846153846154,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,PSE,CO,,0,10,140,125,15,0.8928571428571429,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,card,BR,,0,10,118,109,9,0.923728813559322,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,card,CO,,0,10,148,140,8,0.9459459459459459,INVALID_CARD,,0,0.0,
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,card,MX,,0,10,133,112,21,0.8421052631578947,ISSUER_UNAVAILABLE,INC-002,10,0.07518796992481203,INC-002
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,cash_in_store,MX,,0,10,129,105,24,0.813953488372093,INVALID_CARD,,0,0.0,
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,wallet,BR,,0,10,147,135,12,0.9183673469387755,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,wallet,CO,,0,10,137,128,9,0.9343065693430657,INVALID_CARD,,0,0.0,
2026-08-31 10:08:00,L2_METHOD_COUNTRY,,,wallet,MX,,0,10,118,106,12,0.8983050847457628,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,PIX,BR,,0,10,127,122,5,0.9606299212598425,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,PSE,CO,,0,10,134,120,14,0.8955223880597015,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,card,BR,,0,10,120,108,12,0.9,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,card,CO,,0,10,143,127,16,0.8881118881118881,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,card,MX,,0,10,122,112,10,0.9180327868852459,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,cash_in_store,MX,,0,10,130,115,15,0.8846153846153846,INVALID_CARD,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,wallet,BR,,0,10,137,127,10,0.927007299270073,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,wallet,CO,,0,10,138,124,14,0.8985507246376812,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L2_METHOD_COUNTRY,,,wallet,MX,,0,10,149,139,10,0.9328859060402684,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,PIX,BR,,0,10,136,128,8,0.9411764705882353,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,PSE,CO,,0,10,108,95,13,0.8796296296296297,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,card,BR,,0,10,126,111,15,0.8809523809523809,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,card,CO,,0,10,140,126,14,0.9,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,card,MX,,0,10,132,122,10,0.9242424242424242,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,cash_in_store,MX,,0,10,129,116,13,0.8992248062015504,INVALID_CARD,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,wallet,BR,,0,10,131,118,13,0.9007633587786259,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,wallet,CO,,0,10,138,121,17,0.8768115942028986,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L2_METHOD_COUNTRY,,,wallet,MX,,0,10,160,145,15,0.90625,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,PIX,BR,,0,10,135,132,3,0.9777777777777777,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,PSE,CO,,0,10,128,108,20,0.84375,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,card,BR,,0,10,127,115,12,0.905511811023622,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,card,CO,,0,10,130,116,14,0.8923076923076924,INVALID_CARD,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,card,MX,,0,10,143,127,16,0.8881118881118881,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,cash_in_store,MX,,0,10,137,116,21,0.8467153284671532,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,wallet,BR,,0,10,133,119,14,0.8947368421052632,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,wallet,CO,,0,10,127,121,6,0.952755905511811,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:11:00,L2_METHOD_COUNTRY,,,wallet,MX,,0,10,140,130,10,0.9285714285714286,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,150,139,11,0.9266666666666666,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,138,125,13,0.9057971014492754,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,128,113,15,0.8828125,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,134,125,9,0.9328358208955224,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,134,123,11,0.917910447761194,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,124,108,16,0.8709677419354839,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,132,122,10,0.9242424242424242,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,127,110,17,0.8661417322834646,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:00:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,133,113,20,0.849624060150376,INVALID_CARD,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,131,124,7,0.9465648854961832,INVALID_CARD,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,140,127,13,0.9071428571428571,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,136,121,15,0.8897058823529411,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,130,116,14,0.8923076923076924,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,129,117,12,0.9069767441860465,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,139,117,22,0.841726618705036,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,132,124,8,0.9393939393939394,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,134,124,10,0.9253731343283582,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,129,115,14,0.8914728682170543,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,163,148,15,0.9079754601226994,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,132,118,14,0.8939393939393939,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,129,117,12,0.9069767441860465,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,141,135,6,0.9574468085106383,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,136,120,16,0.8823529411764706,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,141,125,16,0.8865248226950354,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,122,111,11,0.9098360655737705,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,119,105,14,0.8823529411764706,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,117,104,13,0.8888888888888888,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,138,109,29,0.7898550724637681,PROCESSOR_ERROR,INC-001,43,0.3115942028985507,INC-001
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,133,122,11,0.9172932330827067,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,149,138,11,0.9261744966442953,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,137,105,32,0.7664233576642335,PROCESSOR_ERROR,INC-001,37,0.27007299270072993,INC-001
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,124,113,11,0.9112903225806451,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,130,117,13,0.9,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,122,100,22,0.819672131147541,PROCESSOR_ERROR,INC-001,39,0.319672131147541,INC-001
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,132,119,13,0.9015151515151515,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:03:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,135,118,17,0.8740740740740741,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,141,110,31,0.7801418439716312,PROCESSOR_ERROR,INC-001,50,0.3546099290780142,INC-001
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,134,122,12,0.9104477611940298,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,136,115,21,0.8455882352941176,ISSUER_UNAVAILABLE,INC-002,7,0.051470588235294115,INC-002
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,121,101,20,0.8347107438016529,PROCESSOR_ERROR,INC-001,39,0.32231404958677684,INC-001
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,156,140,16,0.8974358974358975,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,123,105,18,0.8536585365853658,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,112,96,16,0.8571428571428571,PROCESSOR_ERROR,INC-001,36,0.32142857142857145,INC-001
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,149,134,15,0.8993288590604027,INVALID_CARD,,0,0.0,
2026-08-31 10:04:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,128,119,9,0.9296875,INVALID_CARD,,0,0.0,
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,139,106,33,0.762589928057554,PROCESSOR_ERROR,INC-001,52,0.37410071942446044,INC-001
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,129,116,13,0.8992248062015504,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,130,109,21,0.8384615384615385,ISSUER_UNAVAILABLE,INC-002,10,0.07692307692307693,INC-002
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,146,119,27,0.815068493150685,PROCESSOR_ERROR,INC-001,44,0.3013698630136986,INC-001
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,132,120,12,0.9090909090909091,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,120,106,14,0.8833333333333333,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,125,100,25,0.8,PROCESSOR_ERROR,INC-001,40,0.32,INC-001
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,139,123,16,0.8848920863309353,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:05:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,140,129,11,0.9214285714285714,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,136,107,29,0.7867647058823529,PROCESSOR_ERROR,INC-001,54,0.39705882352941174,INC-001
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,140,132,8,0.9428571428571428,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,126,109,17,0.8650793650793651,ISSUER_UNAVAILABLE,INC-002,8,0.06349206349206349,INC-002
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,129,95,34,0.7364341085271318,PROCESSOR_ERROR,INC-001,40,0.31007751937984496,INC-001
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,138,119,19,0.8623188405797102,INVALID_CARD,,0,0.0,
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,148,129,19,0.8716216216216216,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,144,116,28,0.8055555555555556,PROCESSOR_ERROR,INC-001,47,0.3263888888888889,INC-001
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,122,113,9,0.9262295081967213,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:06:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,117,105,12,0.8974358974358975,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,130,103,27,0.7923076923076923,PROCESSOR_ERROR,INC-001,45,0.34615384615384615,INC-001
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,162,143,19,0.8827160493827161,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,126,109,17,0.8650793650793651,INSUFFICIENT_FUNDS,INC-002,7,0.05555555555555555,INC-002
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,130,101,29,0.7769230769230769,PROCESSOR_ERROR,INC-001,44,0.3384615384615385,INC-001
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,140,130,10,0.9285714285714286,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,122,105,17,0.860655737704918,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,130,97,33,0.7461538461538462,PROCESSOR_ERROR,INC-001,47,0.36153846153846153,INC-001
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,124,114,10,0.9193548387096774,INVALID_CARD,,0,0.0,
2026-08-31 10:07:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,136,122,14,0.8970588235294118,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,131,120,11,0.916030534351145,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,142,130,12,0.9154929577464789,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,139,111,28,0.7985611510791367,ISSUER_UNAVAILABLE,INC-002,10,0.07194244604316546,INC-002
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,129,120,9,0.9302325581395349,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,143,133,10,0.9300699300699301,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,114,97,17,0.8508771929824561,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,135,123,12,0.9111111111111111,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,140,130,10,0.9285714285714286,INVALID_CARD,,0,0.0,
2026-08-31 10:08:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,127,115,12,0.905511811023622,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,111,103,8,0.9279279279279279,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,145,128,17,0.8827586206896552,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,145,136,9,0.9379310344827586,INVALID_CARD,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,129,118,11,0.9147286821705426,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,139,126,13,0.9064748201438849,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,139,120,19,0.8633093525179856,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,144,136,8,0.9444444444444444,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,131,117,14,0.8931297709923665,INVALID_CARD,,0,0.0,
2026-08-31 10:09:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,117,110,7,0.9401709401709402,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,138,121,17,0.8768115942028986,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,121,106,15,0.8760330578512396,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,149,140,9,0.9395973154362416,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,127,117,10,0.9212598425196851,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,130,116,14,0.8923076923076924,INVALID_CARD,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,136,120,16,0.8823529411764706,INVALID_CARD,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,128,119,9,0.9296875,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,135,120,15,0.8888888888888888,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:10:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,136,123,13,0.9044117647058824,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_A,,,BR,,0,10,121,109,12,0.9008264462809917,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_A,,,CO,,0,10,153,135,18,0.8823529411764706,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_A,,,MX,,0,10,128,115,13,0.8984375,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_B,,,BR,,0,10,143,133,10,0.9300699300699301,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_B,,,CO,,0,10,124,111,13,0.8951612903225806,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_B,,,MX,,0,10,137,120,17,0.8759124087591241,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_C,,,BR,,0,10,131,124,7,0.9465648854961832,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_C,,,CO,,0,10,108,99,9,0.9166666666666666,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:11:00,L3_MERCHANT_COUNTRY,Merchant_C,,,MX,,0,10,155,138,17,0.8903225806451613,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,41,39,2,0.9512195121951219,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,45,39,6,0.8666666666666667,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,30,26,4,0.8666666666666667,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,41,34,7,0.8292682926829268,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,25,18,7,0.72,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,33,33,0,1.0,,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,34,27,7,0.7941176470588235,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,44,43,1,0.9772727272727273,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,30,28,2,0.9333333333333333,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,39,33,6,0.8461538461538461,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,29,27,2,0.9310344827586207,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,BR,,0,10,284,266,18,0.9366197183098591,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,CO,,0,10,269,242,27,0.8996282527881041,INSUFFICIENT_FUNDS,,0,0.0,
