transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,amount,currency,retry_flag,original_transaction_id,recovered_after_retry,processing_time_ms,amount_usd
tx_822ad8c60f00,2026-08-29 04:57:05.944354,Merchant_A,dLocal,wallet,MX,,approved,,832.5,MXN,False,,False,353,45.79
tx_5027d6cd8df9,2026-08-29 04:57:06.376354,Merchant_C,Adyen,cash_in_store,MX,,declined,INSUFFICIENT_FUNDS,90.0,MXN,True,tx_41c313d5b1dd,False,260,4.95
tx_291019c109c4,2026-08-29 04:57:06.808354,Merchant_B,Adyen,wallet,CO,,approved,,138171.7,COP,False,,False,429,34.54
tx_2e4ad365cc61,2026-08-29 04:57:07.240354,Merchant_A,dLocal,PSE,CO,,approved,,178872.89,COP,False,,False,508,44.72
tx_34ffdc5abebe,2026-08-29 04:57:07.672354,Merchant_B,Adyen,card,MX,BBVA,approved,,651.32,MXN,False,,False,424,35.82
tx_2bfc500518f1,2026-08-29 04:57:08.104354,Merchant_B,dLocal,card,MX,BBVA,approved,,1054.53,MXN,False,,False,456,58.0
tx_d411a7839741,2026-08-29 04:57:08.536354,Merchant_B,dLocal,wallet,MX,,declined,INVALID_CARD,594.15,MXN,False,,True,380,32.68
tx_f235b0e18536,2026-08-29 04:57:08.968354,Merchant_A,Stripe,card,BR,Itau,approved,,291.82,BRL,False,,False,492,58.36
tx_6a896870f7f1,2026-08-29 04:57:09.400354,Merchant_B,dLocal,wallet,MX,,approved,,594.15,MXN,True,tx_d411a7839741,True,476,32.68
tx_687626451755,2026-08-29 04:57:09.832354,Merchant_C,dLocal,card,MX,Santander,approved,,594.41,MXN,False,,False,340,32.69
tx_96f74a5da2b9,2026-08-29 04:57:10.264354,Merchant_C,Stripe,card,BR,Itau,approved,,201.32,BRL,False,,False,473,40.26
tx_25ef7e95441d,2026-08-29 04:57:10.696354,Merchant_C,dLocal,wallet,CO,,approved,,92052.03,COP,False,,False,548,23.01
tx_ae3aad0a65d6,2026-08-29 04:57:11.128354,Merchant_C,Stripe,card,BR,Banco do Brasil,approved,,219.85,BRL,False,,False,329,43.97
tx_bd023bd11c1d,2026-08-29 04:57:11.560354,Merchant_A,Adyen,cash_in_store,MX,,approved,,1295.87,MXN,False,,False,308,71.27
tx_07b173f751e5,2026-08-29 04:57:11.992354,Merchant_C,dLocal,wallet,CO,,approved,,75122.18,COP,False,,False,639,18.78
tx_66b2db30acf1,2026-08-29 04:57:12.424354,Merchant_A,Stripe,wallet,BR,,approved,,437.53,BRL,False,,False,369,87.51
tx_b9782978963f,2026-08-29 04:57:12.856354,Merchant_A,dLocal,PIX,BR,,approved,,405.96,BRL,False,,False,495,81.19
tx_cfcc64c77e09,2026-08-29 04:57:13.288354,Merchant_B,Adyen,card,MX,Banorte,approved,,1908.89,MXN,False,,False,363,104.99
tx_752defbd65dd,2026-08-29 04:57:13.720354,Merchant_A,Stripe,card,MX,Citibanamex,approved,,1188.63,MXN,False,,False,201,65.37
tx_11ce416215f8,2026-08-29 04:57:14.152354,Merchant_B,Adyen,card,MX,BBVA,approved,,487.52,MXN,False,,False,251,26.81
tx_9de11fa530a0,2026-08-29 04:57:14.584354,Merchant_B,Stripe,wallet,BR,,approved,,483.85,BRL,False,,False,118,96.77
tx_2cb3fa9e00dc,2026-08-29 04:57:15.016354,Merchant_C,Adyen,card,BR,Nubank,approved,,215.63,BRL,False,,False,90,43.13
tx_f5da28c1c62a,2026-08-29 04:57:15.448354,Merchant_A,Adyen,PIX,BR,,approved,,146.99,BRL,False,,False,315,29.4
tx_a522fcc10a72,2026-08-29 04:57:15.880354,Merchant_B,dLocal,PSE,CO,,approved,,216940.98,COP,False,,False,487,54.24
tx_5777189dacf7,2026-08-29 04:57:16.312354,Merchant_A,dLocal,wallet,CO,,approved,,61680.09,COP,False,,False,567,15.42
tx_9fafed2a20f8,2026-08-29 04:57:16.744354,Merchant_B,dLocal,card,BR,Banco do Brasil,approved,,282.85,BRL,False,,False,444,56.57
tx_a73ef05416b5,2026-08-29 04:57:17.176354,Merchant_B,Adyen,PIX,BR,,approved,,87.57,BRL,False,,False,270,17.51
tx_59b6e4739465,2026-08-29 04:57:17.608354,Merchant_C,Stripe,wallet,BR,,approved,,147.98,BRL,False,,False,313,29.6
tx_10d32c4f029d,2026-08-29 04:57:18.040354,Merchant_B,dLocal,wallet,BR,,approved,,292.46,BRL,False,,False,625,58.49
tx_b0f4e85390c9,2026-08-29 04:57:18.472354,Merchant_A,dLocal,PSE,CO,,approved,,146953.86,COP,False,,False,115,36.74
tx_07c4d4a6e99f,2026-08-29 04:57:18.904354,Merchant_C,dLocal,cash_in_store,MX,,approved,,1031.32,MXN,False,,False,265,56.72
tx_fa5c4dbcc666,2026-08-29 04:57:19.336354,Merchant_B,Adyen,wallet,BR,,approved,,125.44,BRL,False,,False,286,25.09
tx_6713a38324f9,2026-08-29 04:57:19.768354,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,73566.32,COP,False,,False,236,18.39
tx_6734ffc3e9fd,2026-08-29 04:57:20.200354,Merchant_B,Adyen,PIX,BR,,approved,,312.56,BRL,False,,False,233,62.51
tx_4bcd3cb5d22c,2026-08-29 04:57:20.632354,Merchant_A,dLocal,PIX,BR,,approved,,337.07,BRL,False,,False,708,67.41
tx_c7ff6bbb0a01,2026-08-29 04:57:21.064354,Merchant_B,Adyen,wallet,MX,,approved,,235.32,MXN,False,,False,334,12.94
tx_751151f543fa,2026-08-29 04:57:21.496354,Merchant_B,Stripe,PIX,BR,,declined,INVALID_CARD,28.0,BRL,False,,True,287,5.6
tx_1b8b8f4e8f4a,2026-08-29 04:57:21.928354,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,164990.2,COP,False,,False,364,41.25
tx_c5db9a771076,2026-08-29 04:57:22.360354,Merchant_B,Stripe,card,CO,Davivienda,approved,,125415.46,COP,False,,False,376,31.35
tx_3424c19e01b9,2026-08-29 04:57:22.792354,Merchant_B,Adyen,card,BR,Bradesco,approved,,687.37,BRL,False,,False,514,137.47
tx_3748fe5e5598,2026-08-29 04:57:23.224354,Merchant_B,dLocal,wallet,CO,,approved,,83423.53,COP,False,,False,265,20.86
tx_392f645e06b7,2026-08-29 04:57:23.656354,Merchant_B,Adyen,wallet,BR,,approved,,215.02,BRL,False,,False,274,43.0
tx_cff387b1b0fb,2026-08-29 04:57:24.088354,Merchant_A,Adyen,wallet,CO,,approved,,151594.33,COP,False,,False,253,37.9
tx_d7eb7ab682a1,2026-08-29 04:57:24.520354,Merchant_A,Stripe,wallet,MX,,approved,,863.59,MXN,False,,False,372,47.5
tx_d34d88b25811,2026-08-29 04:57:24.952354,Merchant_A,Stripe,cash_in_store,MX,,declined,SUSPECTED_FRAUD,849.65,MXN,False,,False,239,46.73
tx_7d89c926fad8,2026-08-29 04:57:25.384354,Merchant_A,Adyen,card,MX,Banorte,approved,,1487.41,MXN,False,,False,190,81.81
tx_11cf73379003,2026-08-29 04:57:25.816354,Merchant_A,dLocal,wallet,MX,,approved,,736.1,MXN,False,,False,435,40.49
tx_a8079c4b1641,2026-08-29 04:57:26.248354,Merchant_B,dLocal,PIX,BR,,approved,,282.55,BRL,False,,False,461,56.51
tx_58070d40a86d,2026-08-29 04:57:26.680354,Merchant_B,Stripe,wallet,MX,,approved,,1205.22,MXN,False,,False,307,66.29
tx_3d99dc4fa7a3,2026-08-29 04:57:27.112354,Merchant_A,dLocal,cash_in_store,MX,,declined,SUSPECTED_FRAUD,849.65,MXN,True,tx_d34d88b25811,False,395,46.73
tx_bfaed3c0d03a,2026-08-29 04:57:27.544354,Merchant_A,dLocal,card,MX,Banorte,approved,,696.21,MXN,False,,False,366,38.29
tx_55f9b8a8b05f,2026-08-29 04:57:27.976354,Merchant_C,dLocal,card,CO,Davivienda,approved,,175128.03,COP,False,,False,362,43.78
tx_4b64e55cbaa4,2026-08-29 04:57:28.408354,Merchant_C,dLocal,cash_in_store,MX,,approved,,1323.39,MXN,False,,False,442,72.79
tx_842aca06abc8,2026-08-29 04:57:28.840354,Merchant_C,Adyen,wallet,MX,,approved,,639.37,MXN,False,,False,415,35.17
tx_8fa91de80104,2026-08-29 04:57:29.272354,Merchant_B,dLocal,cash_in_store,MX,,approved,,536.27,MXN,False,,False,516,29.49
tx_88991e48d660,2026-08-29 04:57:29.704354,Merchant_C,Adyen,cash_in_store,MX,,approved,,1006.36,MXN,False,,False,306,55.35
tx_7dee16d5fd97,2026-08-29 04:57:30.136354,Merchant_C,dLocal,wallet,MX,,approved,,1164.32,MXN,False,,False,505,64.04
tx_e27f06df92a5,2026-08-29 04:57:30.568354,Merchant_A,dLocal,PIX,BR,,approved,,465.2,BRL,False,,False,555,93.04
tx_1478102091d4,2026-08-29 04:57:31.000354,Merchant_B,dLocal,card,MX,Santander,approved,,1145.64,MXN,False,,False,304,63.01
tx_f2e40dda379b,2026-08-29 04:57:31.432354,Merchant_C,dLocal,wallet,BR,,approved,,671.77,BRL,False,,False,271,134.35
tx_0f533e7ffe5e,2026-08-29 04:57:31.864354,Merchant_A,dLocal,cash_in_store,MX,,approved,,1374.63,MXN,False,,False,491,75.6
tx_a9e79e575249,2026-08-29 04:57:32.296354,Merchant_B,Adyen,wallet,MX,,approved,,312.93,MXN,False,,False,348,17.21
tx_8b1e652bcc9c,2026-08-29 04:57:32.728354,Merchant_A,dLocal,PSE,CO,,approved,,114487.3,COP,False,,False,596,28.62
tx_1a0b64c75507,2026-08-29 04:57:33.160354,Merchant_B,Stripe,PSE,CO,,approved,,70068.24,COP,False,,False,290,17.52
tx_1b7dc9e78664,2026-08-29 04:57:33.592354,Merchant_C,dLocal,card,BR,Bradesco,approved,,28.0,BRL,False,,False,648,5.6
tx_b449a57c48d5,2026-08-29 04:57:34.024354,Merchant_A,Adyen,PIX,BR,,approved,,108.73,BRL,False,,False,389,21.75
tx_e9fee41fdbe8,2026-08-29 04:57:34.456354,Merchant_B,Stripe,PIX,BR,,approved,,263.77,BRL,False,,False,302,52.75
tx_e0e5d645e078,2026-08-29 04:57:34.888354,Merchant_C,dLocal,card,BR,Itau,approved,,409.58,BRL,False,,False,640,81.92
tx_c34bd2b049b2,2026-08-29 04:57:35.320354,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,137604.56,COP,False,,False,418,34.4
tx_c34f9e1f3f34,2026-08-29 04:57:35.752354,Merchant_A,Stripe,PSE,CO,,approved,,143022.41,COP,False,,False,386,35.76
tx_112f7cec07b6,2026-08-29 04:57:36.184354,Merchant_B,dLocal,card,CO,Banco de Bogota,approved,,87595.85,COP,False,,False,569,21.9
tx_4eef2c77fd66,2026-08-29 04:57:36.616354,Merchant_B,Adyen,wallet,CO,,approved,,197734.99,COP,False,,False,457,49.43
tx_ea4daa817b9b,2026-08-29 04:57:37.048354,Merchant_C,dLocal,card,MX,BBVA,approved,,569.93,MXN,False,,False,419,31.35
tx_1afea9807075,2026-08-29 04:57:37.480354,Merchant_C,Stripe,cash_in_store,MX,,declined,SUSPECTED_FRAUD,1019.73,MXN,False,,True,207,56.09
tx_1efc81424f8d,2026-08-29 04:57:37.912354,Merchant_B,dLocal,card,MX,Citibanamex,approved,,1697.46,MXN,False,,False,438,93.36
tx_18d73db14e09,2026-08-29 04:57:38.344354,Merchant_B,Adyen,cash_in_store,MX,,declined,INSUFFICIENT_FUNDS,1041.96,MXN,False,,False,308,57.31
tx_38cca923c4ee,2026-08-29 04:57:38.776354,Merchant_A,Stripe,wallet,CO,,approved,,27118.57,COP,False,,False,264,6.78
tx_292880e8610f,2026-08-29 04:57:39.208354,Merchant_C,Stripe,cash_in_store,MX,,approved,,1019.73,MXN,True,tx_1afea9807075,True,326,56.09
tx_ce9b4c12d326,2026-08-29 04:57:39.640354,Merchant_C,dLocal,wallet,MX,,declined,SUSPECTED_FRAUD,1236.71,MXN,False,,True,459,68.02
tx_6cdd9e1c0edc,2026-08-29 04:57:40.072354,Merchant_B,Stripe,card,CO,Bancolombia,approved,,144270.68,COP,False,,False,284,36.07
tx_b3de19cf3702,2026-08-29 04:57:40.504354,Merchant_A,Stripe,wallet,CO,,approved,,154737.4,COP,False,,False,421,38.68
tx_bf57a213b610,2026-08-29 04:57:40.936354,Merchant_B,dLocal,wallet,MX,,approved,,1252.39,MXN,False,,False,537,68.88
tx_110c57f24bea,2026-08-29 04:57:41.368354,Merchant_B,Stripe,card,BR,Itau,approved,,327.04,BRL,False,,False,197,65.41
tx_c1f4989c484d,2026-08-29 04:57:41.800354,Merchant_B,Stripe,PIX,BR,,approved,,112.85,BRL,False,,False,344,22.57
tx_06bf33d18020,2026-08-29 04:57:42.232354,Merchant_C,dLocal,wallet,CO,,approved,,119234.27,COP,False,,False,492,29.81
tx_35a5b7526af2,2026-08-29 04:57:42.664354,Merchant_B,dLocal,card,BR,Itau,approved,,548.23,BRL,False,,False,527,109.65
tx_1546164e37e1,2026-08-29 04:57:43.096354,Merchant_A,dLocal,card,CO,Bancolombia,approved,,208122.03,COP,False,,False,451,52.03
tx_5a25ec6fced0,2026-08-29 04:57:43.528354,Merchant_C,Adyen,card,CO,Davivienda,approved,,63494.9,COP,False,,False,354,15.87
tx_1493d7a968c1,2026-08-29 04:57:43.960354,Merchant_A,Adyen,PIX,BR,,approved,,151.24,BRL,False,,False,500,30.25
tx_c5b47382591f,2026-08-29 04:57:44.392354,Merchant_B,Stripe,PIX,BR,,approved,,28.0,BRL,True,tx_751151f543fa,True,369,5.6
tx_1a22c0a8d24b,2026-08-29 04:57:44.824354,Merchant_C,Adyen,wallet,MX,,approved,,1160.26,MXN,False,,False,471,63.81
tx_4ac6076b2737,2026-08-29 04:57:45.256354,Merchant_A,Adyen,PSE,CO,,approved,,12000.0,COP,False,,False,412,3.0
tx_9780f6d4a20e,2026-08-29 04:57:45.688354,Merchant_C,dLocal,wallet,CO,,approved,,28254.8,COP,False,,False,439,7.06
tx_9c9d17459771,2026-08-29 04:57:46.120354,Merchant_B,Adyen,PSE,CO,,approved,,98180.47,COP,False,,False,419,24.55
tx_93d69c040901,2026-08-29 04:57:46.552354,Merchant_B,Stripe,card,MX,Citibanamex,approved,,1014.09,MXN,False,,False,410,55.77
tx_6eb7ca19524c,2026-08-29 04:57:46.984354,Merchant_B,Stripe,card,CO,Banco de Bogota,declined,INVALID_CARD,77867.2,COP,False,,True,363,19.47
tx_c9d08512b0f9,2026-08-29 04:57:47.416354,Merchant_A,dLocal,card,MX,BBVA,approved,,981.11,MXN,False,,False,243,53.96
tx_619947cf9861,2026-08-29 04:57:47.848354,Merchant_C,dLocal,card,BR,Itau,approved,,133.02,BRL,False,,False,422,26.6
tx_30c343c75787,2026-08-29 04:57:48.280354,Merchant_B,dLocal,card,BR,Banco do Brasil,approved,,457.97,BRL,False,,False,495,91.59
tx_24c98f143437,2026-08-29 04:57:48.712354,Merchant_A,Adyen,PSE,CO,,approved,,38274.94,COP,False,,False,347,9.57
tx_cb1d37a24391,2026-08-29 04:57:49.144354,Merchant_A,Stripe,wallet,MX,,approved,,1908.9,MXN,False,,False,318,104.99
tx_843557b72a3d,2026-08-29 04:57:49.576354,Merchant_B,dLocal,card,BR,Itau,declined,INVALID_CARD,227.63,BRL,False,,True,499,45.53
tx_c3b0b7cf3db7,2026-08-29 04:57:50.008354,Merchant_A,Adyen,wallet,CO,,approved,,173437.52,COP,False,,False,318,43.36
tx_b0d5330f19b0,2026-08-29 04:57:50.440354,Merchant_A,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,1151.29,MXN,False,,False,330,63.32
tx_8dac25840426,2026-08-29 04:57:50.872354,Merchant_C,Adyen,wallet,BR,,approved,,395.09,BRL,False,,False,375,79.02
tx_1e2d53ba61be,2026-08-29 04:57:51.304354,Merchant_C,dLocal,wallet,MX,,declined,INVALID_CARD,1140.98,MXN,False,,False,348,62.75
tx_0f526cd546d9,2026-08-29 04:57:51.736354,Merchant_B,Stripe,card,MX,BBVA,approved,,489.36,MXN,False,,False,380,26.91
tx_5afd969a604a,2026-08-29 04:57:52.168354,Merchant_C,dLocal,card,CO,Davivienda,approved,,114442.25,COP,False,,False,474,28.61
tx_f41019ba2318,2026-08-29 04:57:52.600354,Merchant_A,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,1151.29,MXN,True,tx_b0d5330f19b0,False,403,63.32
tx_2b4ad9f567da,2026-08-29 04:57:53.032354,Merchant_C,dLocal,card,CO,Bancolombia,approved,,182910.87,COP,False,,False,367,45.73
tx_f95c0469b3cb,2026-08-29 04:57:53.464354,Merchant_B,Adyen,wallet,BR,,declined,SUSPECTED_FRAUD,258.3,BRL,False,,False,430,51.66
tx_568a52f33ca8,2026-08-29 04:57:53.896354,Merchant_A,Stripe,wallet,CO,,approved,,202107.74,COP,False,,False,270,50.53
tx_b362a13f909c,2026-08-29 04:57:54.328354,Merchant_A,Stripe,wallet,MX,,approved,,1879.84,MXN,False,,False,333,103.39
tx_79d1a2e7cde7,2026-08-29 04:57:54.760354,Merchant_C,Adyen,card,CO,Davivienda,approved,,46995.02,COP,False,,False,393,11.75
tx_27e60b00076c,2026-08-29 04:57:55.192354,Merchant_B,Adyen,PSE,CO,,approved,,93190.05,COP,False,,False,399,23.3
tx_2a79010c188c,2026-08-29 04:57:55.624354,Merchant_B,Stripe,card,BR,Nubank,approved,,273.14,BRL,False,,False,315,54.63
tx_182d69d51c00,2026-08-29 04:57:56.056354,Merchant_A,dLocal,PIX,BR,,approved,,134.15,BRL,False,,False,558,26.83
tx_c112de921c58,2026-08-29 04:57:56.488354,Merchant_A,dLocal,wallet,BR,,approved,,95.02,BRL,False,,False,306,19.0
tx_8782a58191db,2026-08-29 04:57:56.920354,Merchant_B,Stripe,card,CO,Bancolombia,approved,,145715.22,COP,False,,False,430,36.43
tx_c8642385c027,2026-08-29 04:57:57.352354,Merchant_B,Adyen,card,BR,Itau,approved,,227.63,BRL,True,tx_843557b72a3d,True,328,45.53
tx_e2c09ba9a4c8,2026-08-29 04:57:57.784354,Merchant_A,Stripe,card,MX,Santander,approved,,1250.49,MXN,False,,False,390,68.78
tx_c87ae617ffaa,2026-08-29 04:57:58.216354,Merchant_A,Adyen,PIX,BR,,approved,,410.35,BRL,False,,False,331,82.07
tx_30bf6a6479bd,2026-08-29 04:57:58.648354,Merchant_B,dLocal,card,CO,Bancolombia,approved,,43626.73,COP,False,,False,175,10.91
tx_6cc855f851d4,2026-08-29 04:57:59.080354,Merchant_A,Stripe,cash_in_store,MX,,approved,,768.58,MXN,False,,False,398,42.27
tx_5f9b59318433,2026-08-29 04:57:59.512354,Merchant_B,Adyen,wallet,CO,,approved,,41308.38,COP,False,,False,423,10.33
tx_aca1cae37744,2026-08-29 04:57:59.944354,Merchant_C,dLocal,wallet,BR,,declined,SUSPECTED_FRAUD,127.98,BRL,False,,True,452,25.6
tx_dc69747ff648,2026-08-29 04:58:00.376354,Merchant_A,dLocal,wallet,CO,,declined,INVALID_CARD,169545.41,COP,False,,False,360,42.39
tx_9e5cf1af54e4,2026-08-29 04:58:00.808354,Merchant_B,Adyen,wallet,BR,,approved,,307.28,BRL,False,,False,322,61.46
tx_00e10fd4178e,2026-08-29 04:58:01.240354,Merchant_C,dLocal,wallet,MX,,approved,,1252.57,MXN,False,,False,468,68.89
tx_a570a352931b,2026-08-29 04:58:01.672354,Merchant_B,Stripe,wallet,MX,,approved,,928.25,MXN,False,,False,426,51.05
tx_89adc97b718b,2026-08-29 04:58:02.104354,Merchant_B,dLocal,wallet,MX,,approved,,1231.15,MXN,False,,False,357,67.71
tx_a7b5a31a2712,2026-08-29 04:58:02.536354,Merchant_B,Adyen,cash_in_store,MX,,declined,INSUFFICIENT_FUNDS,857.07,MXN,False,,False,353,47.14
tx_9214e1e03f29,2026-08-29 04:58:02.968354,Merchant_B,Adyen,wallet,BR,,approved,,292.85,BRL,False,,False,587,58.57
tx_26c425f8bf2d,2026-08-29 04:58:03.400354,Merchant_B,Stripe,card,CO,Bancolombia,approved,,145959.63,COP,False,,False,157,36.49
tx_4e7ed665ceb2,2026-08-29 04:58:03.832354,Merchant_A,Adyen,wallet,BR,,approved,,193.15,BRL,False,,False,186,38.63
tx_09997ec37731,2026-08-29 04:58:04.264354,Merchant_C,Adyen,card,MX,Citibanamex,approved,,735.1,MXN,False,,False,181,40.43
tx_e0cf695e1e2e,2026-08-29 04:58:04.696354,Merchant_C,dLocal,wallet,BR,,approved,,140.55,BRL,False,,False,257,28.11
tx_056c3bd175ab,2026-08-29 04:58:05.128354,Merchant_A,dLocal,wallet,MX,,approved,,1092.08,MXN,False,,False,440,60.06
tx_f89054d15a56,2026-08-29 04:58:05.560354,Merchant_C,Adyen,PSE,CO,,approved,,141207.36,COP,False,,False,350,35.3
tx_e9c52cebe5f6,2026-08-29 04:58:05.992354,Merchant_B,Stripe,wallet,BR,,approved,,56.91,BRL,False,,False,348,11.38
tx_d664ff86f4a0,2026-08-29 04:58:06.424354,Merchant_B,Adyen,PSE,CO,,approved,,254555.72,COP,False,,False,396,63.64
tx_940768f34a6c,2026-08-29 04:58:06.856354,Merchant_B,Adyen,wallet,MX,,approved,,687.04,MXN,False,,False,231,37.79
tx_0fc3f2065051,2026-08-29 04:58:07.288354,Merchant_C,Adyen,PSE,CO,,approved,,56435.31,COP,False,,False,400,14.11
tx_8ec5edf77cb5,2026-08-29 04:58:07.720354,Merchant_C,Adyen,PIX,BR,,approved,,451.7,BRL,False,,False,383,90.34
tx_e4b787ddb323,2026-08-29 04:58:08.152354,Merchant_B,Adyen,wallet,BR,,approved,,407.98,BRL,False,,False,423,81.6
tx_b9a36b06498d,2026-08-29 04:58:08.584354,Merchant_C,Stripe,PIX,BR,,approved,,361.05,BRL,False,,False,260,72.21
tx_8977e7f937e4,2026-08-29 04:58:09.016354,Merchant_C,Stripe,wallet,CO,,approved,,132174.65,COP,False,,False,246,33.04
tx_5eba7a721c93,2026-08-29 04:58:09.448354,Merchant_A,Adyen,PSE,CO,,approved,,121220.03,COP,False,,False,389,30.31
tx_51b42fd5a6fc,2026-08-29 04:58:09.880354,Merchant_C,Adyen,wallet,BR,,approved,,548.61,BRL,False,,False,242,109.72
tx_4113226f17e8,2026-08-29 04:58:10.312354,Merchant_B,Stripe,wallet,CO,,approved,,153705.53,COP,False,,False,421,38.43
tx_b09fd55d62eb,2026-08-29 04:58:10.744354,Merchant_A,Adyen,wallet,MX,,approved,,1279.42,MXN,False,,False,434,70.37
tx_2a9b79b76c2b,2026-08-29 04:58:11.176354,Merchant_B,dLocal,card,MX,Banorte,approved,,1193.85,MXN,False,,False,595,65.66
tx_844e5e48a85d,2026-08-29 04:58:11.608354,Merchant_C,Adyen,PIX,BR,,approved,,106.0,BRL,False,,False,235,21.2
tx_616841f7dbfc,2026-08-29 04:58:12.040354,Merchant_A,Stripe,PIX,BR,,approved,,278.99,BRL,False,,False,147,55.8
tx_d64b85def439,2026-08-29 04:58:12.472354,Merchant_C,Stripe,wallet,BR,,approved,,476.9,BRL,False,,False,401,95.38
tx_7cee1c88395b,2026-08-29 04:58:12.904354,Merchant_B,Stripe,wallet,MX,,approved,,683.32,MXN,False,,False,282,37.58
tx_25cb1dc443df,2026-08-29 04:58:13.336354,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,114935.68,COP,False,,False,364,28.73
tx_35e95cc3fc13,2026-08-29 04:58:13.768354,Merchant_B,Stripe,PIX,BR,,approved,,300.35,BRL,False,,False,351,60.07
tx_273efaba4b94,2026-08-29 04:58:14.200354,Merchant_B,Adyen,cash_in_store,MX,,approved,,813.69,MXN,False,,False,444,44.75
tx_99f56c809642,2026-08-29 04:58:14.632354,Merchant_C,Adyen,card,BR,Bradesco,approved,,351.35,BRL,False,,False,305,70.27
tx_4fcfb8742169,2026-08-29 04:58:15.064354,Merchant_B,dLocal,PSE,CO,,approved,,213457.89,COP,False,,False,277,53.36
tx_e0d7ebc70adb,2026-08-29 04:58:15.496354,Merchant_B,dLocal,card,CO,Bancolombia,approved,,113548.39,COP,False,,False,556,28.39
tx_8a1b3d21392c,2026-08-29 04:58:15.928354,Merchant_B,Stripe,cash_in_store,MX,,approved,,538.46,MXN,False,,False,333,29.62
tx_dba79a3a61c2,2026-08-29 04:58:16.360354,Merchant_C,Stripe,card,CO,Banco de Bogota,declined,SUSPECTED_FRAUD,158033.77,COP,False,,False,245,39.51
tx_852e55b02ae2,2026-08-29 04:58:16.792354,Merchant_A,Stripe,card,MX,Santander,approved,,863.76,MXN,False,,False,298,47.51
tx_06fff91127b4,2026-08-29 04:58:17.224354,Merchant_C,Stripe,wallet,CO,,approved,,81378.35,COP,False,,False,482,20.34
tx_16b3280b1afb,2026-08-29 04:58:17.656354,Merchant_B,dLocal,PSE,CO,,approved,,66582.56,COP,False,,False,560,16.65
tx_785f9eb10250,2026-08-29 04:58:18.088354,Merchant_C,Adyen,card,BR,Bradesco,declined,INSUFFICIENT_FUNDS,217.15,BRL,False,,False,262,43.43
tx_fbe15896e5cd,2026-08-29 04:58:18.520354,Merchant_B,Stripe,PSE,CO,,approved,,127197.0,COP,False,,False,358,31.8
tx_3b7a6875e006,2026-08-29 04:58:18.952354,Merchant_C,Adyen,wallet,CO,,approved,,184435.67,COP,False,,False,500,46.11
tx_76fde266cb83,2026-08-29 04:58:19.384354,Merchant_B,dLocal,cash_in_store,MX,,approved,,2372.62,MXN,False,,False,470,130.49
tx_b19227da7c3e,2026-08-29 04:58:19.816354,Merchant_B,Stripe,cash_in_store,MX,,approved,,568.45,MXN,False,,False,343,31.26
tx_5f641f6da68d,2026-08-29 04:58:20.248354,Merchant_B,Adyen,card,CO,Davivienda,approved,,101365.09,COP,False,,False,443,25.34
tx_9eb28961019a,2026-08-29 04:58:20.680354,Merchant_C,dLocal,card,BR,Bradesco,approved,,72.45,BRL,False,,False,724,14.49
tx_e2b51031c253,2026-08-29 04:58:21.112354,Merchant_B,Stripe,card,BR,Itau,approved,,416.97,BRL,False,,False,183,83.39
tx_fbf0ff215cca,2026-08-29 04:58:21.544354,Merchant_B,dLocal,wallet,CO,,approved,,70367.98,COP,False,,False,537,17.59
tx_08b591415152,2026-08-29 04:58:21.976354,Merchant_A,dLocal,wallet,BR,,declined,DO_NOT_HONOR,468.22,BRL,False,,False,287,93.64
tx_524c3e9ec3c4,2026-08-29 04:58:22.408354,Merchant_B,Stripe,PIX,BR,,approved,,394.08,BRL,False,,False,163,78.82
tx_0b322f5df03f,2026-08-29 04:58:22.840354,Merchant_B,dLocal,card,MX,BBVA,approved,,855.33,MXN,False,,False,573,47.04
tx_e4d4a46d3570,2026-08-29 04:58:23.272354,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,191.76,BRL,False,,False,196,38.35
tx_c10866bd7ee7,2026-08-29 04:58:23.704354,Merchant_C,Stripe,wallet,CO,,approved,,130235.04,COP,False,,False,264,32.56
tx_9fa3ae26a721,2026-08-29 04:58:24.136354,Merchant_C,Adyen,wallet,BR,,declined,INSUFFICIENT_FUNDS,380.73,BRL,False,,False,280,76.15
tx_5310d6f9c251,2026-08-29 04:58:24.568354,Merchant_B,Adyen,card,BR,Banco do Brasil,declined,SUSPECTED_FRAUD,156.38,BRL,False,,False,178,31.28
tx_9a1f37e80a87,2026-08-29 04:58:25.000354,Merchant_C,Stripe,PIX,BR,,approved,,307.19,BRL,False,,False,297,61.44
tx_3cc972d86201,2026-08-29 04:58:25.432354,Merchant_A,dLocal,card,CO,Banco de Bogota,approved,,36813.07,COP,False,,False,463,9.2
tx_4d9e73d44d1f,2026-08-29 04:58:25.864354,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,191894.92,COP,False,,False,414,47.97
